id,txn_date,customer_id,direction,amount,currency,base_amount,country_iso2,payer_sort_code,payee_sort_code,channel,narrative
TX02345,2025-04-05,CUST018,in,1979.67,GBP,1979.67,RU,53-23-85,63-30-93,cash,loan repayment
TX02346,2025-07-30,CUST009,in,750.38,EUR,914.26,FR,64-74-13,21-16-86,bank_transfer,consultancy
TX02347,2024-12-25,CUST003,out,3151.78,GBP,3151.78,DE,30-48-10,23-74-62,card,salary
TX02348,2025-07-18,CUST005,out,4059.56,USD,3802.14,DE,67-33-80,90-34-48,cash,invoice
TX02349,2025-01-18,CUST006,out,3447.88,USD,2993.1,AE,24-66-12,98-68-85,card,gift
TX02350,2024-11-13,CUST007,out,4610.76,GBP,4610.76,GB,97-43-18,17-26-70,card,invoice
TX02351,2025-07-04,CUST004,in,2250.57,EUR,2154.48,US,22-68-99,45-63-10,cash,crypto
TX02352,2025-09-09,CUST005,in,188.11,GBP,188.11,US,94-66-31,35-31-41,cash,
TX02353,2024-11-19,CUST004,in,2242.43,EUR,1848.29,FR,11-25-00,75-61-99,cash,gift
TX02354,2025-05-28,CUST016,in,3674.96,GBP,3674.96,FR,94-85-61,65-13-69,bank_transfer,loan repayment
TX02355,2025-05-27,CUST013,in,3715.29,USD,2606.46,FR,93-61-88,18-81-53,bank_transfer,
TX02356,2025-06-13,CUST005,in,1445.6,EUR,1745.32,FR,81-06-84,48-13-64,cash,loan repayment
TX02357,2025-07-22,CUST008,in,1169.63,EUR,932.31,US,93-42-51,42-78-54,cash,gift
TX02358,2024-11-25,CUST019,in,2036.33,USD,2302.59,TR,87-87-02,59-32-72,bank_transfer,salary
TX02359,2025-09-29,CUST016,in,1185.87,GBP,1185.87,DE,94-14-90,86-57-87,bank_transfer,
TX02360,2025-07-10,CUST003,out,2815.33,GBP,2815.33,TR,60-69-18,84-50-59,bank_transfer,crypto
TX02361,2025-02-19,CUST006,in,4805.59,GBP,4805.59,AE,86-31-81,60-93-17,cash,consultancy
TX02362,2025-04-24,CUST001,in,912.45,USD,951.53,GB,80-90-65,68-46-35,card,
TX02363,2024-12-12,CUST020,in,1034.98,USD,1063.07,US,34-87-79,91-10-00,cash,gift
TX02364,2025-05-18,CUST008,out,4263.85,USD,3781.6,US,58-73-27,98-90-44,bank_transfer,
TX02365,2024-12-23,CUST003,out,283.07,GBP,283.07,RU,79-31-24,21-73-42,cash,salary
TX02366,2025-08-22,CUST019,out,2852.99,GBP,2852.99,TR,53-97-77,68-12-63,cash,
TX02367,2025-06-06,CUST001,in,211.66,USD,211.7,GB,83-38-09,26-32-89,cash,
TX02368,2025-03-18,CUST003,out,1304.18,GBP,1304.18,DE,36-30-57,59-71-33,bank_transfer,loan repayment
TX02369,2025-07-13,CUST015,out,2314.65,EUR,2225.19,GB,11-49-35,38-39-41,card,loan repayment
TX02370,2025-07-28,CUST015,in,4221.65,EUR,4886.71,TR,15-29-28,32-33-74,cash,invoice
TX02371,2025-05-20,CUST011,out,4485.88,USD,5816.96,DE,24-99-00,48-69-35,card,loan repayment
TX02372,2024-10-23,CUST019,out,3519.5,USD,3995.4,TR,24-69-11,54-49-02,cash,loan repayment
TX02373,2025-02-26,CUST006,out,304.75,EUR,355.85,DE,84-91-38,71-52-15,bank_transfer,
TX02374,2024-10-27,CUST016,out,1991.41,USD,1826.59,DE,63-43-59,29-65-72,cash,consultancy
TX02375,2024-12-25,CUST013,in,1515.41,USD,1304.8,GB,36-74-01,87-64-33,card,crypto
TX02376,2025-06-28,CUST012,out,106.47,USD,98.74,RU,93-91-52,18-27-66,bank_transfer,crypto
TX02377,2025-07-08,CUST016,in,3142.74,USD,3865.23,NG,66-76-47,69-05-96,card,consultancy
TX02378,2025-07-19,CUST019,out,764.36,GBP,764.36,NG,69-75-23,66-08-85,bank_transfer,
TX02379,2025-05-13,CUST008,out,659.85,EUR,698.28,RU,33-84-04,62-69-83,bank_transfer,gift
TX02380,2025-01-12,CUST006,in,1003.33,GBP,1003.33,GB,28-27-78,85-29-32,cash,crypto
TX02381,2024-10-12,CUST013,in,4180.87,USD,4346.43,US,39-87-00,61-78-44,card,consultancy
TX02382,2025-01-06,CUST011,out,2711.54,USD,2423.77,RU,86-39-11,27-64-43,bank_transfer,crypto
TX02383,2024-10-25,CUST002,out,4314.36,USD,3677.06,DE,46-68-61,53-31-13,bank_transfer,salary
TX02384,2025-08-20,CUST017,in,1316.83,USD,1198.37,US,28-67-00,51-31-56,cash,loan repayment
TX02385,2025-03-04,CUST005,out,1698.46,GBP,1698.46,NG,81-54-70,77-81-57,card,crypto
TX02386,2024-10-15,CUST006,in,1181.99,EUR,1501.8,RU,25-31-09,71-04-11,card,invoice
TX02387,2025-03-16,CUST018,out,4824.07,GBP,4824.07,RU,79-60-72,77-99-61,bank_transfer,salary
TX02388,2025-06-12,CUST007,in,1295.41,GBP,1295.41,US,82-46-52,32-73-14,cash,invoice
TX02389,2025-07-23,CUST013,out,1537.06,USD,1083.64,TR,33-69-71,74-00-60,bank_transfer,
TX02390,2025-03-15,CUST003,in,935.05,USD,829.7,AE,29-02-18,97-20-93,card,invoice
TX02391,2024-10-02,CUST003,out,1836.22,USD,2328.82,AE,60-35-67,73-79-17,card,loan repayment
TX02392,2025-09-22,CUST003,in,4348.8,USD,4102.98,RU,69-40-83,12-99-12,cash,consultancy
TX02393,2025-04-26,CUST019,out,1301.67,GBP,1301.67,GB,39-92-50,17-61-68,cash,gift
TX02394,2025-07-05,CUST007,in,116.31,USD,116.85,NG,28-30-88,81-27-50,card,invoice
TX02395,2025-08-26,CUST001,out,292.42,GBP,292.42,US,52-57-76,29-29-17,cash,crypto
TX02396,2024-11-08,CUST009,out,2525.83,GBP,2525.83,NG,10-12-46,15-92-13,card,crypto
TX02397,2025-06-12,CUST020,out,3363.08,GBP,3363.08,RU,54-09-73,26-05-15,card,consultancy
TX02398,2025-07-09,CUST012,in,1229.46,EUR,970.83,NG,10-34-73,92-25-96,cash,salary
TX02399,2025-03-24,CUST017,in,2987.28,GBP,2987.28,DE,78-80-47,51-15-09,cash,loan repayment
TX02400,2025-01-17,CUST020,out,462.25,EUR,369.3,GB,69-42-58,48-89-14,cash,consultancy
TX02401,2025-03-03,CUST018,out,4142.29,EUR,3923.69,FR,26-44-76,20-66-69,bank_transfer,invoice
TX02402,2024-11-05,CUST006,out,3283.02,USD,3731.38,TR,92-55-90,69-61-21,cash,gift
TX02403,2025-01-06,CUST010,in,3166.84,USD,3850.74,NG,76-63-21,87-48-46,cash,
TX02404,2025-03-22,CUST013,out,1152.86,EUR,1406.41,GB,30-78-73,16-97-28,cash,salary
TX02405,2025-08-28,CUST001,out,670.54,USD,703.2,FR,16-80-03,16-72-36,bank_transfer,salary
TX02406,2024-11-03,CUST014,out,2440.5,USD,2316.33,US,31-51-48,98-99-88,bank_transfer,consultancy
TX02407,2025-04-06,CUST009,in,4618.07,GBP,4618.07,FR,86-29-06,86-97-10,card,gift
TX02408,2025-08-19,CUST002,in,3409.91,GBP,3409.91,NG,40-13-90,24-96-58,bank_transfer,loan repayment
TX02409,2025-01-02,CUST013,out,4561.64,USD,4537.94,DE,63-73-01,11-81-08,card,gift
TX02410,2024-12-04,CUST020,in,1126.27,USD,1201.16,US,67-39-20,30-73-68,card,consultancy
TX02411,2025-08-28,CUST011,out,3437.74,EUR,3399.17,NG,20-45-31,86-02-21,bank_transfer,crypto
TX02412,2024-12-23,CUST010,out,3656.54,GBP,3656.54,FR,51-01-05,35-18-77,card,
TX02413,2025-07-22,CUST002,in,2190.0,USD,2067.25,US,48-18-57,74-62-31,card,invoice
TX02414,2025-03-16,CUST011,out,3310.36,GBP,3310.36,US,32-82-31,25-51-79,cash,salary
TX02415,2024-12-13,CUST002,out,2242.23,USD,2661.2,US,83-28-79,35-39-29,card,salary
TX02416,2025-04-23,CUST019,in,1422.02,GBP,1422.02,RU,98-44-22,75-60-71,card,consultancy
TX02417,2025-03-21,CUST015,in,1278.19,EUR,970.36,TR,41-02-61,39-35-43,bank_transfer,invoice
TX02418,2025-09-13,CUST007,in,944.9,GBP,944.9,FR,49-12-22,29-37-97,cash,gift
TX02419,2024-10-12,CUST019,out,994.84,USD,790.27,TR,39-44-05,51-09-51,bank_transfer,consultancy
TX02420,2025-02-05,CUST005,out,524.4,GBP,524.4,NG,21-46-45,51-68-63,bank_transfer,loan repayment
TX02421,2025-07-28,CUST009,in,1403.25,GBP,1403.25,US,53-50-39,19-10-75,card,consultancy
TX02422,2025-04-09,CUST012,in,701.4,GBP,701.4,GB,72-98-66,19-75-11,bank_transfer,loan repayment
TX02423,2025-03-26,CUST001,out,3591.71,GBP,3591.71,US,88-32-97,18-78-91,cash,
TX02424,2025-03-20,CUST016,out,1821.81,GBP,1821.81,FR,65-29-22,75-80-83,bank_transfer,gift
TX02425,2025-04-28,CUST008,in,4207.48,USD,3248.99,FR,27-09-85,95-68-84,cash,invoice
TX02426,2025-05-10,CUST008,out,700.55,GBP,700.55,NG,65-09-40,15-37-19,bank_transfer,gift
TX02427,2025-08-07,CUST018,out,2529.83,USD,2784.3,FR,86-57-58,19-39-24,card,consultancy
TX02428,2025-09-20,CUST014,in,4568.87,EUR,3313.43,GB,23-05-10,46-97-96,cash,invoice
TX02429,2024-11-19,CUST002,in,3019.48,USD,3619.25,AE,78-76-26,14-35-50,card,
TX02430,2025-04-16,CUST008,in,2067.78,EUR,2034.45,DE,21-67-87,55-53-76,bank_transfer,gift
TX02431,2025-08-18,CUST002,out,1703.65,USD,1968.14,RU,58-61-22,77-04-01,cash,consultancy
TX02432,2025-06-07,CUST006,in,3633.81,EUR,2788.43,US,67-19-80,34-58-26,cash,crypto
TX02433,2025-02-22,CUST001,out,2603.04,EUR,2953.56,GB,78-28-06,61-77-56,card,loan repayment
TX02434,2025-08-03,CUST019,out,561.04,USD,509.43,US,87-70-26,62-59-10,cash,crypto
TX02435,2025-06-04,CUST009,in,4721.91,USD,4797.99,FR,67-47-08,81-43-97,cash,
TX02436,2024-11-13,CUST014,out,1803.9,GBP,1803.9,DE,95-77-46,61-26-38,bank_transfer,loan repayment
TX02437,2024-11-15,CUST017,in,4584.72,EUR,4416.63,RU,12-92-04,27-44-67,cash,crypto
TX02438,2025-03-19,CUST007,in,3864.13,EUR,3810.38,TR,12-86-25,22-48-63,card,salary
TX02439,2025-06-04,CUST004,in,4206.26,GBP,4206.26,DE,46-70-61,96-19-01,bank_transfer,consultancy
TX02440,2025-02-12,CUST002,in,4771.98,USD,4305.32,GB,94-07-43,47-75-04,card,invoice
TX02441,2024-10-19,CUST019,in,2861.74,USD,2692.55,NG,40-66-65,71-17-39,cash,
TX02442,2025-04-19,CUST007,in,1050.88,USD,892.45,TR,95-07-03,13-74-10,cash,consultancy
TX02443,2025-03-10,CUST006,out,3111.38,GBP,3111.38,GB,72-88-91,45-13-56,card,salary
TX02444,2025-08-26,CUST014,out,4952.33,USD,5708.83,RU,75-79-63,98-24-45,bank_transfer,salary
TX02445,2025-08-07,CUST013,in,769.1,GBP,769.1,NG,51-80-51,17-00-21,bank_transfer,consultancy
TX02446,2024-10-20,CUST005,in,4488.37,USD,3246.76,FR,69-57-13,33-46-10,card,gift
TX02447,2025-06-23,CUST019,in,4139.03,GBP,4139.03,RU,74-01-43,18-52-51,cash,
TX02448,2025-09-29,CUST018,in,4256.51,GBP,4256.51,RU,72-67-70,47-98-35,cash,invoice
TX02449,2025-08-11,CUST002,out,4008.3,USD,3005.18,RU,70-50-78,51-70-36,cash,gift
TX02450,2024-12-19,CUST001,in,842.35,USD,940.44,RU,42-68-69,60-24-92,bank_transfer,consultancy
TX02451,2025-05-25,CUST008,out,430.21,USD,311.87,AE,24-68-04,99-19-48,card,crypto
TX02452,2025-08-20,CUST019,in,4604.43,GBP,4604.43,TR,95-73-52,10-49-10,bank_transfer,gift
TX02453,2025-05-21,CUST003,in,4162.56,EUR,4922.4,RU,50-48-84,96-76-18,cash,invoice
TX02454,2025-06-06,CUST014,in,1482.86,GBP,1482.86,TR,43-10-35,21-25-96,bank_transfer,salary
TX02455,2024-11-23,CUST004,in,1594.65,USD,1998.06,TR,30-40-81,24-56-75,card,
TX02456,2025-03-08,CUST010,out,240.83,USD,228.41,US,16-49-58,22-37-84,card,crypto
TX02457,2025-06-27,CUST007,in,157.82,GBP,157.82,US,55-97-49,44-40-60,bank_transfer,loan repayment
TX02458,2024-12-18,CUST015,out,3323.89,USD,3522.61,GB,68-92-34,13-28-27,cash,gift
TX02459,2025-02-10,CUST020,out,68.36,GBP,68.36,TR,87-13-90,39-50-95,card,gift
TX02460,2024-11-15,CUST006,out,4819.19,GBP,4819.19,GB,59-02-28,31-54-97,cash,gift
TX02461,2025-01-28,CUST003,in,1771.03,USD,1496.28,GB,20-03-68,87-51-82,cash,gift
TX02462,2025-04-27,CUST004,in,1644.49,USD,1188.1,US,12-07-35,66-37-66,cash,crypto
TX02463,2025-08-03,CUST010,out,3885.74,EUR,4081.3,US,75-32-66,18-59-01,card,consultancy
TX02464,2025-04-26,CUST004,in,4941.73,USD,5825.11,GB,19-56-62,38-83-61,cash,salary
TX02465,2025-03-08,CUST020,in,4054.28,GBP,4054.28,NG,77-13-14,19-56-13,card,invoice
TX02466,2025-05-05,CUST002,in,1426.26,GBP,1426.26,RU,21-34-36,47-11-45,cash,loan repayment
TX02467,2025-07-31,CUST014,out,1432.61,GBP,1432.61,TR,95-84-66,48-84-72,card,crypto
TX02468,2025-09-25,CUST011,out,4703.61,GBP,4703.61,AE,71-99-87,13-27-93,bank_transfer,gift
TX02469,2025-02-02,CUST001,in,1590.03,EUR,1873.34,RU,59-80-51,54-27-92,cash,invoice
TX02470,2024-11-27,CUST020,out,3255.59,USD,2738.65,NG,37-72-38,64-88-19,cash,salary
TX02471,2025-06-11,CUST005,in,3974.26,EUR,4743.72,FR,52-84-31,89-19-61,card,loan repayment
TX02472,2025-04-17,CUST018,out,3335.72,USD,3738.6,TR,45-73-25,25-97-61,card,crypto
TX02473,2025-05-14,CUST002,out,79.02,USD,81.83,AE,71-29-40,69-77-16,bank_transfer,invoice
TX02474,2024-12-02,CUST013,in,1728.06,USD,1932.82,TR,57-96-33,60-38-51,bank_transfer,loan repayment
TX02475,2025-07-31,CUST018,out,127.1,USD,139.5,DE,56-62-00,39-76-91,bank_transfer,gift
TX02476,2025-09-04,CUST005,out,3493.27,GBP,3493.27,FR,60-95-74,29-46-41,bank_transfer,salary
TX02477,2025-08-29,CUST002,out,168.08,GBP,168.08,FR,16-00-06,95-10-14,card,loan repayment
TX02478,2024-10-29,CUST003,out,2149.46,USD,1595.43,NG,34-71-33,42-98-95,card,invoice
TX02479,2025-06-21,CUST003,in,4740.42,GBP,4740.42,GB,16-86-94,81-65-17,card,loan repayment
TX02480,2025-01-07,CUST017,out,3346.75,USD,4013.84,GB,97-87-90,81-51-61,bank_transfer,consultancy
TX02481,2025-09-11,CUST007,in,353.74,EUR,303.31,AE,73-86-59,90-31-80,cash,loan repayment
TX02482,2025-04-04,CUST011,out,397.53,GBP,397.53,RU,19-98-67,80-17-17,bank_transfer,crypto
TX02483,2025-01-18,CUST003,out,4118.64,GBP,4118.64,NG,59-08-81,90-80-91,bank_transfer,loan repayment
TX02484,2024-10-15,CUST005,in,2096.63,GBP,2096.63,FR,87-30-54,74-24-40,card,salary
TX02485,2025-07-30,CUST003,out,4245.7,USD,3669.77,TR,28-28-73,95-08-91,card,invoice
TX02486,2025-01-25,CUST006,out,742.56,EUR,586.26,FR,68-13-22,58-77-30,cash,salary
TX02487,2025-02-11,CUST020,out,4236.02,GBP,4236.02,RU,50-23-78,63-97-32,cash,gift
TX02488,2025-09-16,CUST017,out,3812.6,GBP,3812.6,FR,79-55-64,24-14-09,cash,loan repayment
TX02489,2025-01-22,CUST008,in,2159.12,GBP,2159.12,GB,51-71-63,71-10-42,cash,invoice
TX02490,2025-03-28,CUST020,in,3866.07,USD,4326.75,RU,71-67-61,88-06-21,cash,salary
TX02491,2024-11-20,CUST005,in,3580.53,USD,4557.0,TR,69-21-14,62-22-92,cash,crypto
TX02492,2024-10-12,CUST007,in,991.8,EUR,870.97,GB,32-79-40,54-84-79,card,salary
TX02493,2025-06-08,CUST015,in,3621.35,EUR,2959.87,DE,72-74-40,54-08-72,card,loan repayment
TX02494,2024-12-14,CUST009,out,1383.69,GBP,1383.69,AE,18-61-86,37-50-58,bank_transfer,consultancy
TX02495,2025-09-29,CUST017,out,784.67,USD,734.27,NG,65-13-13,30-46-71,cash,invoice
TX02496,2024-12-22,CUST007,in,201.61,GBP,201.61,GB,56-50-31,14-95-65,card,consultancy
TX02497,2025-07-23,CUST006,out,4971.42,EUR,3895.55,NG,38-21-14,15-60-87,card,salary
TX02498,2025-06-26,CUST007,in,900.24,USD,754.15,FR,55-97-37,79-44-19,bank_transfer,
TX02499,2025-05-30,CUST005,in,367.06,USD,443.03,US,27-69-60,42-86-08,cash,invoice
TX02500,2024-12-22,CUST016,out,3822.06,GBP,3822.06,FR,51-08-20,89-93-93,cash,gift
TX02501,2025-03-19,CUST003,in,140.69,USD,173.19,GB,75-14-79,48-88-68,cash,invoice
TX02502,2024-12-05,CUST005,out,4391.71,GBP,4391.71,GB,11-26-53,11-57-17,bank_transfer,consultancy
TX02503,2025-03-14,CUST002,in,3741.82,EUR,3137.7,TR,95-34-87,28-81-35,bank_transfer,crypto
TX02504,2025-03-19,CUST007,in,4904.02,EUR,3849.3,GB,87-14-53,60-28-15,cash,loan repayment
TX02505,2025-05-07,CUST020,out,4188.93,USD,4759.17,US,11-31-26,10-32-47,cash,gift
TX02506,2024-11-02,CUST001,out,542.97,USD,466.05,NG,10-03-87,79-36-37,card,gift
TX02507,2025-07-10,CUST001,in,1679.53,EUR,1271.39,FR,48-18-74,62-88-21,card,
TX02508,2025-07-28,CUST005,out,524.67,USD,369.18,GB,93-78-52,88-73-90,cash,
TX02509,2025-01-08,CUST004,out,4190.46,EUR,3766.59,RU,99-31-89,30-17-84,card,
TX02510,2025-03-16,CUST017,in,4921.33,EUR,4759.08,US,40-44-34,17-89-91,cash,crypto
TX02511,2025-04-26,CUST006,out,3743.45,EUR,3066.21,DE,15-98-13,21-14-42,bank_transfer,loan repayment
TX02512,2025-03-16,CUST011,out,4182.38,USD,4045.17,RU,61-05-28,20-56-35,card,salary
TX02513,2024-10-10,CUST008,in,1310.9,USD,1548.7,GB,85-60-15,79-55-08,cash,loan repayment
TX02514,2024-12-07,CUST006,in,1871.48,EUR,1678.88,US,94-93-46,86-23-05,cash,invoice
TX02515,2025-03-30,CUST019,out,2242.63,USD,2237.15,AE,23-87-24,67-75-70,bank_transfer,
TX02516,2025-09-28,CUST010,out,2365.29,GBP,2365.29,NG,42-41-98,97-13-11,cash,
TX02517,2025-07-09,CUST019,out,4841.5,EUR,4739.12,GB,23-44-84,31-23-14,bank_transfer,consultancy
TX02518,2025-04-13,CUST017,out,350.9,EUR,286.84,NG,65-87-95,19-16-85,card,invoice
TX02519,2025-07-23,CUST017,in,84.81,USD,73.65,AE,24-95-31,83-77-96,card,crypto
TX02520,2025-07-23,CUST020,in,2359.38,EUR,2934.64,DE,99-50-06,38-27-66,card,crypto
TX02521,2025-07-04,CUST017,out,4418.45,GBP,4418.45,DE,92-71-78,75-50-65,card,
TX02522,2025-07-07,CUST009,in,4847.31,USD,4544.62,TR,16-91-72,11-82-00,cash,consultancy
TX02523,2025-06-12,CUST019,out,3096.61,EUR,3746.25,US,45-40-59,97-82-84,cash,loan repayment
TX02524,2025-03-08,CUST009,in,4257.5,GBP,4257.5,NG,61-74-21,64-17-49,card,loan repayment
TX02525,2025-03-25,CUST010,in,1523.71,USD,1825.72,AE,98-50-03,43-31-43,card,invoice
TX02526,2025-06-21,CUST007,out,4776.28,EUR,5379.92,GB,69-77-90,83-54-46,card,loan repayment
TX02527,2025-03-10,CUST015,in,4613.57,USD,4142.61,AE,58-61-67,49-27-39,card,
TX02528,2025-06-08,CUST007,in,4980.59,EUR,5488.38,NG,69-49-12,97-81-24,cash,invoice
TX02529,2024-10-14,CUST001,out,2563.91,GBP,2563.91,FR,84-20-19,34-25-91,card,salary
TX02530,2025-03-14,CUST010,in,1219.67,GBP,1219.67,FR,84-75-77,53-16-70,cash,invoice
TX02531,2024-10-23,CUST006,in,480.64,GBP,480.64,FR,50-25-20,68-30-40,card,invoice
TX02532,2025-09-29,CUST011,in,1459.48,USD,1158.13,GB,34-17-16,41-34-61,cash,
TX02533,2025-02-27,CUST014,out,4436.84,EUR,3752.75,DE,50-47-44,98-57-05,bank_transfer,
TX02534,2024-10-21,CUST014,in,2377.8,GBP,2377.8,TR,63-39-33,56-72-35,cash,loan repayment
TX02535,2025-04-19,CUST004,in,583.48,EUR,495.71,AE,91-18-61,96-93-96,bank_transfer,loan repayment
TX02536,2025-05-03,CUST011,in,2216.12,USD,1688.73,RU,31-19-69,93-30-83,card,invoice
TX02537,2024-10-14,CUST012,out,1515.4,USD,1567.64,DE,41-85-00,42-47-47,cash,loan repayment
TX02538,2025-03-24,CUST019,out,302.72,USD,250.45,DE,64-00-63,73-62-98,card,salary
TX02539,2025-09-10,CUST010,in,1198.83,GBP,1198.83,NG,62-24-73,86-07-33,card,loan repayment
TX02540,2025-04-29,CUST002,in,2621.77,EUR,3002.18,TR,61-72-48,94-18-54,card,
TX02541,2025-01-03,CUST006,in,357.24,USD,330.35,DE,96-02-51,23-58-98,card,
TX02542,2025-05-10,CUST015,in,4592.55,GBP,4592.55,DE,96-13-22,14-07-26,card,loan repayment
TX02543,2025-01-15,CUST009,out,3077.43,USD,2960.04,NG,30-14-48,33-93-09,card,invoice
TX02544,2025-01-08,CUST008,in,2961.42,EUR,3592.5,AE,86-20-73,58-83-78,bank_transfer,
TX02545,2024-10-02,CUST011,in,173.21,GBP,173.21,RU,32-53-05,17-71-16,bank_transfer,salary
TX02546,2025-01-28,CUST015,out,3755.56,GBP,3755.56,NG,16-40-36,89-71-41,cash,invoice
TX02547,2025-07-05,CUST018,out,3956.97,EUR,4986.25,GB,61-24-19,30-88-84,card,loan repayment
TX02548,2025-09-21,CUST001,in,4905.21,GBP,4905.21,FR,83-70-06,47-33-53,card,crypto
TX02549,2025-04-06,CUST017,out,729.9,USD,725.99,GB,82-53-88,12-82-54,cash,crypto
TX02550,2024-12-19,CUST009,out,925.58,USD,768.7,NG,98-32-60,73-70-68,cash,
TX02551,2025-05-15,CUST001,out,2112.04,USD,2071.62,GB,65-11-18,88-65-64,card,crypto
TX02552,2024-12-18,CUST018,out,817.56,EUR,602.36,RU,75-18-51,97-92-09,card,invoice
TX02553,2025-04-12,CUST009,in,2215.86,GBP,2215.86,DE,35-63-09,92-66-54,bank_transfer,gift
TX02554,2025-04-17,CUST013,in,3984.75,GBP,3984.75,FR,58-39-60,83-47-81,bank_transfer,consultancy
TX02555,2025-05-27,CUST019,in,4492.96,GBP,4492.96,US,27-71-87,56-30-47,card,invoice
TX02556,2025-02-16,CUST003,out,3969.43,GBP,3969.43,AE,88-71-87,43-71-02,card,crypto
TX02557,2024-10-02,CUST004,out,55.81,EUR,65.17,FR,72-13-46,31-05-61,cash,invoice
TX02558,2024-11-22,CUST002,out,4143.7,GBP,4143.7,US,38-28-54,80-74-47,card,crypto
TX02559,2025-08-02,CUST013,out,3511.97,EUR,4380.15,FR,20-85-06,51-08-11,bank_transfer,loan repayment
TX02560,2025-07-20,CUST001,in,3397.61,GBP,3397.61,AE,73-71-94,56-03-92,bank_transfer,
TX02561,2025-04-09,CUST002,in,1772.68,USD,1842.18,RU,97-97-80,39-90-87,card,consultancy
TX02562,2024-10-17,CUST003,in,4949.3,GBP,4949.3,NG,56-79-77,70-34-82,cash,invoice
TX02563,2025-09-20,CUST011,in,4347.37,USD,3881.22,NG,49-32-97,31-44-19,cash,invoice
TX02564,2025-09-13,CUST020,out,3361.3,GBP,3361.3,GB,46-10-51,46-14-44,card,consultancy
TX02565,2025-05-14,CUST010,in,4708.73,EUR,5699.79,AE,34-30-58,88-98-29,cash,loan repayment
TX02566,2025-05-05,CUST013,out,1927.64,GBP,1927.64,FR,10-67-40,53-63-98,bank_transfer,loan repayment
TX02567,2025-05-23,CUST010,in,4009.7,EUR,3524.39,FR,76-65-10,45-34-75,card,
TX02568,2025-06-21,CUST002,in,4782.21,USD,4791.72,RU,46-94-05,96-45-56,cash,gift
TX02569,2025-03-19,CUST001,out,1085.04,USD,1002.94,TR,50-18-56,85-13-12,bank_transfer,
TX02570,2025-09-20,CUST002,out,4013.37,GBP,4013.37,US,62-86-54,75-78-70,card,invoice
TX02571,2025-03-14,CUST020,in,4101.61,GBP,4101.61,TR,55-73-52,25-64-85,bank_transfer,
TX02572,2025-09-03,CUST015,in,3271.63,EUR,4129.44,GB,15-19-18,94-53-33,bank_transfer,gift
TX02573,2025-08-12,CUST016,in,92.83,USD,81.5,RU,83-66-61,80-13-91,card,consultancy
TX02574,2024-11-02,CUST010,out,4860.13,USD,5177.55,US,67-39-49,10-37-22,card,consultancy
TX02575,2025-05-22,CUST004,out,3619.24,USD,4014.88,RU,20-33-55,20-58-23,cash,gift
TX02576,2025-07-02,CUST002,out,1753.48,GBP,1753.48,RU,64-57-54,89-64-66,card,salary
TX02577,2025-05-21,CUST019,out,4706.51,USD,4122.51,DE,75-33-57,47-08-30,cash,
TX02578,2024-11-29,CUST020,in,3624.12,EUR,4692.06,TR,63-00-88,52-77-55,bank_transfer,invoice
TX02579,2025-05-21,CUST011,in,4939.96,EUR,4076.83,FR,41-66-77,13-14-19,cash,loan repayment
TX02580,2025-06-28,CUST010,out,2418.66,GBP,2418.66,FR,95-44-52,25-08-46,cash,salary
TX02581,2025-04-24,CUST005,in,3521.09,GBP,3521.09,GB,69-03-84,63-42-78,cash,salary
TX02582,2024-10-16,CUST011,in,555.58,GBP,555.58,RU,26-57-81,48-30-31,bank_transfer,consultancy
TX02583,2025-05-14,CUST006,out,383.66,USD,414.91,RU,46-38-58,55-53-24,bank_transfer,loan repayment
TX02584,2024-11-23,CUST005,in,1088.05,EUR,770.99,RU,81-62-69,16-50-53,bank_transfer,gift
TX02585,2025-09-22,CUST010,out,3131.79,EUR,2814.85,FR,58-29-45,65-41-90,cash,
TX02586,2025-06-25,CUST001,in,3160.97,EUR,3503.61,RU,53-17-09,31-84-66,card,salary
TX02587,2025-04-14,CUST014,in,4561.09,USD,5475.63,US,59-75-91,87-67-97,cash,consultancy
TX02588,2025-07-02,CUST017,in,4968.0,EUR,6429.03,NG,14-42-19,15-31-10,card,consultancy
TX02589,2025-09-11,CUST006,out,501.3,EUR,577.89,RU,36-95-20,12-26-55,cash,salary
TX02590,2025-05-12,CUST010,in,3948.86,EUR,3902.73,FR,27-54-69,99-84-99,cash,consultancy
TX02591,2025-05-30,CUST005,out,3706.97,GBP,3706.97,TR,29-00-64,71-57-71,bank_transfer,loan repayment
TX02592,2025-02-15,CUST015,in,4785.11,GBP,4785.11,FR,33-85-68,39-28-34,card,invoice
TX02593,2025-03-27,CUST012,out,1251.45,USD,1006.28,RU,67-63-82,14-07-32,cash,consultancy
TX02594,2025-03-23,CUST017,out,3543.31,USD,2944.47,RU,69-28-95,91-85-16,bank_transfer,salary
TX02595,2025-03-26,CUST015,in,1595.25,GBP,1595.25,US,15-97-93,29-42-43,cash,gift
TX02596,2025-04-29,CUST017,in,4906.46,USD,6061.56,NG,93-04-37,23-13-53,cash,salary
TX02597,2025-07-03,CUST003,out,3954.14,USD,4280.67,US,61-82-58,39-67-50,cash,crypto
TX02598,2025-08-08,CUST001,out,4821.35,USD,4864.45,US,95-55-63,39-26-23,card,consultancy
TX02599,2025-08-16,CUST003,in,1452.95,EUR,1305.01,NG,98-56-03,11-84-54,bank_transfer,consultancy
